,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  ферванит,ферспл  фх850А,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый N_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Mn,химсталь последний N,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
4031,27.0,46.8833333,18.216666699999998,46.2,2.2443877999999997,0.45451779999999997,0.077562,0.072101,0.099848,0.0907572,1599.0,10.8781579,11.888828300000002,11844.0988106,111.5,13.779000000000002,2.424,0.22,0.255,0.313,0.064,0.02,0.12300000000000001,0.113,0.025535,0.139,0.002,0.455,0.222,0.725,0.009000000000000001,0.46299999999999997,0.003,0.003,0.84,0.0002,0.29,0.797,0.013000000000000001,0.547,0.085,3.5,57.3,0.3,12.1,0.37,2.2,26.2,3.4,56.5,0.4,11.9,0.36,2.1,26.3
4032,28.0,42.8666667,17.65,42.6833333,3.5507937000000007,0.45644009999999996,0.089838,0.13020299999999999,0.08114400000000001,0.0915045,1594.0,11.1662125,12.678854800000002,12326.3456091,112.0,6.83,10.21,0.087,0.05,0.493,0.068,0.02,0.069,0.207,0.025535,0.161,0.001,0.47200000000000003,0.20800000000000002,0.674,0.01,0.45899999999999996,0.003,0.003,0.853,0.0001,0.28600000000000003,0.7929999999999999,0.018000000000000002,0.544,0.084,3.8,53.6,0.7,18.7,0.13,2.5,21.2,5.0,59.1,0.7,9.5,0.07,2.6,23.2
4399,9.0,63.7333333,33.1833333,63.25,2.9422088,0.616085,0.14382,0.25141199999999997,0.203348,0.0920615,1611.0,10.383914500000001,7.4515284,13635.158212,115.2,20.514,0.948,0.33799999999999997,0.05,0.6809999999999999,0.0,0.02,0.209,0.39,0.022678,0.255,0.001,0.37799999999999995,0.165,0.57,0.012,0.358,0.002,0.003,0.8240000000000001,0.0002,0.292,0.7909999999999999,0.013999999999999999,0.5479999999999999,0.08199999999999999,3.6,50.0,0.8,15.4,0.3,1.8,27.5,3.0,57.0,0.5,14.8,0.23,2.2,26.2
4400,30.0,53.8666667,32.75,53.8666667,4.3414864,0.571435,0.135924,0.206833,0.118148,0.0925965,1527.0,20.819091699999998,23.4631815,14224.122137399998,115.3,32.472,8.727,0.16699999999999998,0.05,0.629,0.031,0.02,0.096,0.32299999999999995,0.023908000000000002,0.24100000000000002,0.001,0.358,0.17,0.612,0.012,0.436,0.002,0.003,0.848,0.0004,0.29,0.7929999999999999,0.016,0.546,0.083,3.2,48.2,0.8,9.5,0.19,2.7,17.7,4.5,59.2,0.5,6.2,0.13,2.2,26.7
4401,35.0,46.6833333,24.05,46.1833333,3.4838435,0.50762,0.10828800000000001,0.13940999999999998,0.118652,0.0938749,1571.0,16.264415900000003,15.7085714,13414.5530146,115.9,13.382,10.995999999999999,0.11,0.05,0.5579999999999999,0.042,0.02,0.125,0.21600000000000003,0.024993,0.192,0.002,0.444,0.196,0.6829999999999999,0.011000000000000001,0.449,0.002,0.003,0.857,0.0003,0.293,0.812,0.016,0.546,0.085,3.0,60.1,0.6,12.3,0.22,2.6,23.6,4.3,58.0,0.6,6.2,0.16,2.2,26.1
4402,38.0,48.9,26.0666667,48.5666667,3.5122567000000005,0.4829273,0.10434,0.09339700000000001,0.11848399999999999,0.0917122,1562.0,13.6278038,15.991011199999999,13440.1534527,114.0,17.754,4.744,0.222,0.05,0.527,0.040999999999999995,0.02,0.14400000000000002,0.14300000000000002,0.023727,0.185,0.002,0.465,0.198,0.721,0.011000000000000001,0.447,0.003,0.004,0.8590000000000001,0.0004,0.29,0.804,0.013999999999999999,0.544,0.085,4.5,58.8,0.6,11.0,0.2,2.5,23.4,4.9,51.0,0.6,7.5,0.14,2.6,19.4
4403,43.0,43.033333299999995,25.0666667,43.033333299999995,4.4336248,0.5023782999999999,0.09700800000000001,0.149498,0.118796,0.0928193,1539.0,20.680273100000004,27.995122,14134.3085106,115.3,15.987,19.13,0.147,0.05,0.5479999999999999,0.038,0.02,0.121,0.23199999999999998,0.024089,0.172,0.002,0.42100000000000004,0.20600000000000002,0.662,0.013000000000000001,0.444,0.003,0.003,0.858,0.0003,0.29100000000000004,0.7929999999999999,0.018000000000000002,0.532,0.084,3.7,49.5,0.8,12.0,0.32,2.6,19.1,4.2,56.6,0.6,13.1,0.17,2.2,25.4
4404,36.0,49.3833333,23.8666667,49.033333299999995,4.0,0.46787349999999994,0.027636,0.122846,0.112224,0.0904997,1567.0,15.7120084,18.4770874,13263.687150799999,113.2,16.646,10.573,0.136,0.05,0.52,0.040999999999999995,0.02,0.122,0.19,0.022859,0.049,0.002,0.47200000000000003,0.263,0.691,0.012,0.457,0.003,0.003,0.855,0.0003,0.28800000000000003,0.8029999999999999,0.018000000000000002,0.546,0.084,3.7,53.1,0.4,10.6,0.12,2.6,20.5,3.5,57.3,0.5,13.2,0.19,2.2,25.7
4405,43.0,47.533333299999995,21.716666699999998,47.2,4.0,0.503845,0.06373200000000001,0.129993,0.119984,0.09233739999999999,1566.0,18.8492754,20.944528299999998,13797.697620899999,114.9,13.005999999999998,18.500999999999998,0.13699999999999998,0.05,0.562,0.040999999999999995,0.02,0.131,0.201,0.02351,0.113,0.002,0.45799999999999996,0.231,0.687,0.011000000000000001,0.446,0.003,0.004,0.855,0.0005,0.287,0.8009999999999999,0.018000000000000002,0.552,0.084,5.4,57.1,0.8,8.5,0.08,2.6,22.0,4.5,50.9,0.3,9.1,0.08,2.7,19.1
4406,53.0,43.3666667,21.15,42.8833333,3.5456262,0.5129229999999999,0.065424,0.126029,0.159032,0.0910075,1584.0,17.634231600000003,20.6235,13341.843971600001,113.2,13.450999999999999,13.749,0.10300000000000001,0.05,0.5720000000000001,0.040999999999999995,0.02,0.193,0.193,0.023763,0.11599999999999999,0.002,0.414,0.22899999999999998,0.6729999999999999,0.012,0.405,0.004,0.003,0.846,0.0003,0.29,0.797,0.019,0.544,0.085,3.1,57.0,0.4,16.0,0.33,2.2,25.9,4.5,51.4,0.4,17.7,0.24,2.1,25.1
4407,39.0,47.05,22.3333333,46.55,3.5826644999999995,0.49048,0.093624,0.15365499999999999,0.10956800000000001,0.08903639999999999,1547.0,13.2031364,16.2958707,13505.3731343,113.1,14.032,7.564,0.18600000000000003,0.05,0.539,0.042,0.02,0.105,0.239,0.023003,0.166,0.002,0.45299999999999996,0.203,0.6609999999999999,0.012,0.452,0.002,0.004,0.8440000000000001,0.0037,0.287,0.799,0.018000000000000002,0.547,0.08199999999999999,3.6,59.7,0.3,10.3,0.1,2.4,25.0,3.2,57.2,0.5,14.3,0.21,2.2,25.5
4408,41.0,45.033333299999995,20.9,45.033333299999995,3.2168459,0.5203589,0.05865599999999999,0.10625899999999999,0.12779200000000002,0.0922533,1580.0,21.518148,23.3728168,12620.0956938,115.7,14.459000000000001,19.776,0.19699999999999998,0.05,0.581,0.03,0.02,0.153,0.163,0.023582,0.10400000000000001,0.002,0.42100000000000004,0.24,0.6990000000000001,0.01,0.447,0.002,0.004,0.856,0.0004,0.289,0.7909999999999999,0.019,0.544,0.083,3.4,53.0,0.7,8.5,0.09,2.9,18.5,4.3,49.7,0.9,8.3,0.12,2.5,20.0
4409,41.0,47.3833333,20.55,46.8833333,4.0,0.48138500000000006,0.08742,0.100477,0.100988,0.0903927,1577.0,16.2774617,18.016283899999998,13369.3430657,113.0,12.398,14.383,0.259,0.05,0.531,0.038,0.02,0.114,0.155,0.023076,0.155,0.002,0.46399999999999997,0.212,0.7,0.011000000000000001,0.46,0.002,0.004,0.846,0.0004,0.29100000000000004,0.79,0.018000000000000002,0.531,0.081,5.5,57.8,0.6,11.2,0.08,2.7,21.3,4.0,56.9,0.8,10.6,0.19,2.2,25.9
4410,48.0,46.033333299999995,19.2,45.8666667,3.7101911,0.5194949999999999,0.089676,0.142441,0.11429600000000001,0.0919232,1581.0,16.2760807,17.6612507,13415.625,114.8,9.413,16.788,0.218,0.05,0.5760000000000001,0.0,0.02,0.11699999999999999,0.221,0.022823,0.159,0.002,0.433,0.21100000000000002,0.6759999999999999,0.012,0.451,0.002,0.004,0.8420000000000001,0.0002,0.293,0.804,0.02,0.541,0.084,4.9,45.1,0.6,8.5,0.09,2.6,17.7,6.4,50.9,1.0,7.2,0.13,2.5,20.7
4411,53.0,45.533333299999995,19.6666667,45.1833333,2.5696517000000005,0.48471000000000003,0.060912,0.127129,0.10755999999999999,0.0927895,1576.0,17.370738,17.6171206,13310.8474576,114.6,11.18,15.092,0.14400000000000002,0.05,0.539,0.0,0.02,0.113,0.19699999999999998,0.022895,0.10800000000000001,0.002,0.446,0.23399999999999999,0.679,0.011000000000000001,0.45,0.003,0.003,0.845,0.0003,0.29,0.79,0.017,0.5429999999999999,0.081,3.2,59.4,0.4,10.3,0.11,2.4,25.0,3.2,59.6,0.4,10.6,0.11,2.4,24.9
4412,54.0,53.8833333,27.2166667,53.533333299999995,3.24895,0.459905,0.069372,0.070128,0.074648,0.0905466,1552.0,8.409386,10.077096800000001,13346.2339253,112.9,11.946,3.471,0.145,0.05,0.509,0.040999999999999995,0.02,0.086,0.10800000000000001,0.022966999999999998,0.12300000000000001,0.002,0.47600000000000003,0.223,0.7240000000000001,0.009000000000000001,0.474,0.003,0.004,0.87,0.0005,0.287,0.792,0.013999999999999999,0.546,0.085,6.7,59.4,0.6,11.7,0.08,3.1,19.3,3.2,59.3,0.4,10.4,0.12,2.4,24.6
4413,65.0,42.3666667,18.5166667,42.1833333,3.0,0.5127385,0.040608,0.070668,0.094208,0.092227,1574.0,16.949275399999998,17.399061800000002,13667.686768700001,114.5000001,11.695,12.363,0.14500000000000002,0.05,0.575,0.031,0.02,0.116,0.10800000000000001,0.022859,0.07200000000000001,0.003,0.428,0.249,0.7240000000000001,0.01,0.457,0.004,0.003,0.867,0.0003,0.271,0.777,0.017,0.522,0.084,4.1,60.3,0.5,12.3,0.14,2.7,22.1,4.3,58.9,0.8,11.5,0.14,2.7,22.1
4414,66.0,50.033333299999995,18.3666667,49.8666667,2.4358009,0.465685,0.10208400000000001,0.124075,0.13391199999999998,0.0909513,1586.0,15.3726894,15.142268,12939.7459165,113.5,10.257,14.687999999999999,0.149,0.05,0.508,0.062,0.02,0.155,0.191,0.023908000000000002,0.18100000000000002,0.002,0.44799999999999995,0.196,0.6809999999999999,0.01,0.426,0.003,0.003,0.8440000000000001,0.0002,0.304,0.81,0.017,0.5479999999999999,0.086,3.7,52.6,0.7,15.6,0.47,2.3,23.3,4.4,54.4,0.4,13.7,0.24,2.4,22.8
4416,30.0,48.033333299999995,24.0666667,47.8666667,2.8977408,0.5098701,0.11562,0.19838,0.10874,0.0925046,1521.0,18.175406,14.2084864,12876.7313019,115.4,13.056,12.464,0.0,0.17300000000000001,0.446,0.0,0.02,0.085,0.31,0.024486,0.205,0.002,0.452,0.19,0.624,0.012,0.442,0.002,0.003,0.843,0.0001,0.29,0.785,0.02,0.54,0.081,6.2,54.5,0.3,13.7,0.09,2.6,21.3,3.7,57.1,0.6,13.5,0.25,2.2,25.7
4437,8.0,43.7,28.0333333,43.533333299999995,3.0878735,0.504955,0.10321199999999998,0.130148,0.09399199999999999,0.0929527,1564.0,13.0090909,10.4851948,14492.0332937,115.6,10.494000000000002,6.728,0.235,0.05,0.556,0.04,0.02,0.092,0.20199999999999999,0.024703,0.183,0.002,0.40299999999999997,0.198,0.6759999999999999,0.008,0.46299999999999997,0.003,0.003,0.8640000000000001,0.0002,0.289,0.79,0.013000000000000001,0.53,0.085,3.7,50.3,0.5,9.3,0.16,2.8,18.0,4.2,53.3,0.7,6.9,0.1,2.7,20.0
4438,8.0,57.216666700000005,28.866666700000003,56.7,3.6761863,0.534455,0.117876,0.200102,0.12111199999999998,0.0921211,1530.0,14.839685300000001,14.723173300000001,13788.9145497,114.7,24.098000000000003,3.918,0.081,0.05,0.5870000000000001,0.053,0.02,0.105,0.311,0.023184,0.209,0.001,0.525,0.185,0.614,0.012,0.418,0.005,0.003,0.794,0.0002,0.293,0.81,0.013999999999999999,0.535,0.08800000000000001,1.8,82.8,0.3,1.2,0.08,10.1,8.2,5.0,57.0,0.7,9.9,0.35,2.4,24.2
4439,10.0,47.716666700000005,24.5166667,47.4166667,3.3984273000000003,0.542135,0.09306,0.15078699999999998,0.098852,0.0889858,1566.0,15.4797603,18.42621,13714.7518695,115.7,12.917,13.748,0.08199999999999999,0.05,0.603,0.04,0.02,0.091,0.23399999999999999,0.023763,0.165,0.002,0.408,0.20800000000000002,0.659,0.008,0.45,0.003,0.003,0.841,0.0001,0.28800000000000003,0.7879999999999999,0.013999999999999999,0.547,0.08199999999999999,3.2,60.9,0.7,11.0,0.15,2.7,22.4,4.9,62.9,0.4,5.5,0.07,2.8,21.9
4440,16.0,42.55,20.7333333,42.2333333,2.0,0.457045,0.075012,0.08105,0.0698,0.090276,1582.0,14.889873399999999,15.0514129,12886.4951768,113.1,11.763,9.173,0.0,0.05,0.504,0.068,0.02,0.07500000000000001,0.1250001,0.022606,0.133,0.002,0.43799999999999994,0.221,0.723,0.009000000000000001,0.47200000000000003,0.003,0.003,0.818,0.0001,0.287,0.7959999999999999,0.011000000000000001,0.545,0.084,3.6,62.7,0.3,10.1,0.09,2.8,22.4,4.8,52.5,0.6,3.7,0.08,2.8,18.3
4441,17.0,53.5833333,25.0,53.4166667,3.0,0.458905,0.046812,0.043885,0.07382000000000001,0.0913106,1564.0,14.9214953,13.874678099999999,12895.2,112.5,5.322,19.756,0.075,0.05,0.513,0.040999999999999995,0.02,0.09699999999999999,0.066,0.023546,0.083,0.002,0.48,0.245,0.752,0.009000000000000001,0.469,0.003,0.003,0.858,0.0002,0.28800000000000003,0.795,0.016,0.55,0.087,3.2,62.6,0.2,8.7,0.09,2.7,23.5,3.2,61.4,0.4,8.3,0.13,2.5,24.2
4442,29.0,50.3666667,20.1833333,50.2,3.0,0.505935,0.10208400000000001,0.141327,0.099492,0.0946058,1574.0,14.3743119,13.186196300000002,13115.7720892,117.3,7.834,14.329,0.068,0.05,0.557,0.040999999999999995,0.02,0.096,0.21899999999999997,0.023727,0.18100000000000002,0.002,0.449,0.203,0.6679999999999999,0.008,0.449,0.003,0.003,0.8490000000000001,0.0004,0.29100000000000004,0.7909999999999999,0.015,0.544,0.086,4.5,51.6,0.8,8.4,0.16,2.9,17.8,5.9,53.4,0.7,6.9,0.09,2.6,20.6
4443,29.0,45.3666667,19.3666667,45.05,3.0,0.5198699999999999,0.07219199999999999,0.110883,0.138548,0.09027589999999999,1572.0,16.221787699999997,17.7096059,13470.567986200002,112.1,9.679,15.978,0.017,0.05,0.581,0.04,0.02,0.17,0.16899999999999998,0.02228,0.128,0.001,0.41700000000000004,0.225,0.69,0.009000000000000001,0.41700000000000004,0.005,0.003,0.8320000000000001,0.0003,0.294,0.8109999999999999,0.015,0.546,0.09,3.6,60.4,2.5,10.6,1.6,2.7,22.5,3.7,50.8,0.8,6.5,0.13,2.7,19.2
4444,30.0,47.85,22.1833333,47.6833333,3.0,0.523625,0.089676,0.09378,0.09432,0.0923376,1569.0,13.5054,15.1138098,13393.8392186,115.0,7.502999999999999,15.626,0.055999999999999994,0.05,0.583,0.071,0.02,0.10800000000000001,0.14400000000000002,0.023944,0.159,0.002,0.369,0.21,0.695,0.008,0.43700000000000006,0.003,0.003,0.851,0.0003,0.29,0.7909999999999999,0.016,0.541,0.085,3.0,57.9,0.7,10.1,0.24,2.8,21.0,3.9,56.3,0.4,6.4,0.1,2.7,20.7
4445,34.0,43.1833333,18.6166667,43.033333299999995,3.0,0.53072,0.104904,0.143352,0.103872,0.09281299999999999,1581.0,14.034489800000001,17.8241966,13397.6723366,115.9,7.641,15.715,0.075,0.05,0.5870000000000001,0.052000000000000005,0.02,0.102,0.222,0.023727,0.18600000000000003,0.002,0.43700000000000006,0.19899999999999998,0.6679999999999999,0.009000000000000001,0.439,0.002,0.004,0.855,0.0007,0.289,0.795,0.015,0.551,0.084,3.3,53.0,0.5,9.2,0.11,2.7,20.0,5.1,62.1,0.6,5.9,0.09,2.8,22.1
4446,35.0,42.8666667,16.6333333,42.7,3.0,0.56416,0.080088,0.14091800000000002,0.107048,0.0928216,1581.0,13.557863500000002,12.4502901,13620.8416834,115.3,7.615,10.728,0.153,0.05,0.633,0.052000000000000005,0.02,0.10800000000000001,0.218,0.023763,0.142,0.002,0.40399999999999997,0.21899999999999997,0.667,0.011000000000000001,0.441,0.003,0.003,0.8540000000000001,0.0004,0.281,0.794,0.017,0.544,0.084,3.1,56.7,0.3,15.0,0.16,2.3,24.7,3.1,56.6,0.3,14.8,0.16,2.3,24.8
4447,35.0,43.1666667,17.3666667,43.0,3.0,0.49056000000000005,0.09136799999999999,0.116246,0.106136,0.09454069999999999,1572.0,13.309378299999999,14.0611895,13391.1708253,117.5,7.017,12.741,0.0,0.05,0.541,0.052000000000000005,0.02,0.11699999999999999,0.179,0.024089,0.162,0.001,0.465,0.21,0.6920000000000001,0.008,0.43799999999999994,0.003,0.004,0.848,0.0006,0.287,0.789,0.016,0.545,0.085,3.9,51.8,0.5,9.1,0.13,2.9,18.1,5.4,54.5,0.3,9.0,0.09,2.6,21.2
4448,39.0,43.8833333,19.1833333,43.8833333,3.0,0.52676,0.080088,0.136915,0.1213,0.0919447,1577.0,14.342675199999999,17.307404100000003,13602.432667200002,114.2,7.506,16.168,0.154,0.05,0.5870000000000001,0.052000000000000005,0.02,0.132,0.21100000000000002,0.023365,0.142,0.002,0.41700000000000004,0.21600000000000003,0.669,0.011000000000000001,0.434,0.003,0.004,0.841,0.0002,0.289,0.809,0.019,0.552,0.087,3.9,43.2,0.8,8.7,0.58,1.8,24.1,4.1,49.8,1.0,6.0,0.1,2.0,25.3
4449,38.0,43.5166667,26.5,43.35,4.2217195,0.44456999999999997,0.089112,0.080755,0.08122,0.09197580000000001,1519.0,12.702,14.862368799999999,13625.6603774,113.6,4.234,16.522000000000002,0.111,0.05,0.486,0.053,0.02,0.09300000000000001,0.124,0.024233,0.158,0.002,0.466,0.21,0.723,0.011000000000000001,0.461,0.004,0.003,0.86,0.0003,0.29,0.7959999999999999,0.021,0.542,0.085,3.1,62.4,0.2,10.2,0.16,2.6,23.9,4.2,63.5,0.3,5.3,0.06,2.7,24.0
4450,45.0,43.35,24.1333333,43.216666700000005,4.165551799999999,0.5153399999999999,0.10152,0.10934300000000001,0.129188,0.0952698,1537.0,13.226501800000001,13.1174538,14439.7790055,118.0,8.318,10.647,0.185,0.05,0.57,0.052000000000000005,0.02,0.156,0.16699999999999998,0.025499,0.18,0.002,0.42,0.20199999999999999,0.696,0.011000000000000001,0.426,0.003,0.003,0.8490000000000001,0.0003,0.29100000000000004,0.7929999999999999,0.018000000000000002,0.536,0.085,3.7,60.0,0.2,10.7,0.12,2.5,24.2,4.4,58.6,0.6,10.6,0.11,2.3,25.1
4451,53.0,41.4,18.533333300000002,41.216666700000005,3.1013942,0.483365,0.11449200000000001,0.13777999999999999,0.1292,0.091677,1573.0,13.156031599999999,12.1267982,13444.9640288,114.0,6.483,10.584000000000001,0.171,0.05,0.527,0.052000000000000005,0.02,0.14400000000000002,0.212,0.023148,0.203,0.002,0.45899999999999996,0.187,0.6679999999999999,0.011000000000000001,0.42700000000000005,0.003,0.003,0.8590000000000001,0.0006,0.28800000000000003,0.7909999999999999,0.02,0.5479999999999999,0.084,2.9,57.3,0.3,14.4,0.12,2.2,25.5,3.5,58.3,0.4,9.8,0.09,2.3,25.4
4452,46.0,42.533333299999995,19.3666667,42.3666667,3.0,0.503305,0.10998,0.175591,0.147076,0.09603099999999999,1557.0,13.658715599999999,11.414606,13433.390705700001,118.7,7.444,9.899,0.156,0.05,0.551,0.053,0.02,0.156,0.271,0.024595,0.195,0.002,0.452,0.196,0.6459999999999999,0.009000000000000001,0.42100000000000004,0.002,0.003,0.833,0.0003,0.289,0.797,0.018000000000000002,0.5429999999999999,0.084,4.3,53.0,0.5,12.8,0.09,2.5,21.5,4.9,52.5,0.5,10.0,0.09,2.6,20.5
4453,45.0,45.3666667,20.4833333,45.216666700000005,3.3174235,0.5000264,0.120696,0.155407,0.126932,0.09387639999999998,1561.0,16.0381208,13.478659,13588.608624899998,116.5,13.276,9.158,0.16899999999999998,0.05,0.523,0.052000000000000005,0.03,0.133,0.24,0.024089,0.214,0.002,0.426,0.184,0.6709999999999999,0.013999999999999999,0.444,0.003,0.003,0.853,0.0004,0.28800000000000003,0.799,0.016,0.536,0.08199999999999999,3.6,52.3,0.7,9.9,0.1,2.5,20.8,4.3,56.1,0.7,10.7,0.08,2.6,21.9
4454,30.0,48.2,18.2,48.033333299999995,3.0,0.528485,0.0987,0.154912,0.15299200000000002,0.0918793,1572.0,15.311722099999999,13.298407300000001,12504.3956044,114.9,11.755999999999998,10.901,0.064,0.05,0.585,0.040999999999999995,0.02,0.174,0.23800000000000002,0.022352,0.175,0.002,0.408,0.20199999999999999,0.665,0.01,0.41200000000000003,0.003,0.003,0.8440000000000001,0.0002,0.28800000000000003,0.799,0.016,0.544,0.083,3.6,56.9,0.6,9.7,0.09,2.5,22.8,4.2,59.5,0.3,9.0,0.08,2.6,22.6
4470,26.0,45.5166667,22.9833333,45.3333333,3.6134021,0.5237264,0.036660000000000005,0.15698499999999999,0.13758,0.09002589999999999,1603.0,13.601148499999999,19.280989,13661.2037708,111.5,9.211,16.03,0.26,0.05,0.585,0.028999999999999998,0.02,0.149,0.242,0.02351,0.065,0.001,0.43700000000000006,0.252,0.657,0.01,0.42200000000000004,0.002,0.003,0.838,0.0002,0.287,0.802,0.019,0.556,0.084,3.2,53.3,0.7,14.4,0.16,2.1,25.1,3.7,57.7,0.3,10.4,0.05,2.2,26.6
4471,28.0,44.0166667,18.8333333,43.6833333,3.6239049,0.44106999999999996,0.077832,0.178786,0.126856,0.0912478,1593.0,14.9490071,16.093259699999997,13488.849557499998,113.9,10.456,12.137,0.147,0.05,0.48,0.032,0.02,0.12300000000000001,0.27699999999999997,0.022895,0.138,0.002,0.501,0.22,0.645,0.011000000000000001,0.442,0.002,0.003,0.855,0.0002,0.29,0.804,0.018000000000000002,0.552,0.084,3.7,50.4,0.4,11.7,0.08,2.5,20.1,4.9,52.5,0.3,8.0,0.06,2.6,20.2
4472,40.0,40.6666667,18.3833333,40.5,3.6341097,0.40428909999999996,0.075576,0.16733900000000002,0.124404,0.0918354,1584.0,15.9661682,14.3310345,12950.8612874,115.1,9.491,10.39,0.14400000000000002,0.05,0.431,0.031,0.02,0.124,0.259,0.023257,0.134,0.002,0.532,0.22399999999999998,0.657,0.01,0.44799999999999995,0.003,0.003,0.853,0.0003,0.29,0.804,0.017,0.5539999999999999,0.083,3.3,58.2,0.4,12.2,0.08,2.6,22.5,3.7,51.0,0.9,12.1,0.11,2.5,20.2
4473,35.0,42.3666667,20.9833333,42.2,3.0,0.43181359999999996,0.10998,0.16268,0.13784000000000002,0.0919611,1580.0,14.6758065,20.379636899999998,13147.5774424,114.8,10.11,14.345,0.146,0.05,0.45899999999999996,0.038,0.02,0.147,0.251,0.023546,0.195,0.002,0.521,0.191,0.6579999999999999,0.012,0.428,0.003,0.004,0.84,0.0004,0.289,0.805,0.02,0.561,0.085,4.1,58.4,0.8,12.5,0.08,2.6,22.8,4.6,55.0,0.6,6.5,0.05,2.7,20.4
4474,31.0,44.0166667,22.55,43.85,3.6770026,0.37259640000000005,0.139308,0.12570599999999998,0.105496,0.0918422,1547.0,15.090617800000002,18.2195455,13694.900221700002,114.2,10.991,13.360999999999999,0.147,0.05,0.35600000000000004,0.037000000000000005,0.02,0.11199999999999999,0.19399999999999998,0.023076,0.247,0.002,0.551,0.163,0.69,0.012,0.456,0.003,0.003,0.843,0.0002,0.287,0.8029999999999999,0.018000000000000002,0.547,0.084,3.0,61.6,0.3,10.4,0.11,2.6,24.0,3.8,62.3,0.5,8.0,0.13,2.6,24.2
4475,26.0,44.8666667,20.283333300000002,44.7,3.8193102999999997,0.40946,0.098136,0.080992,0.110672,0.09076820000000001,1580.0,14.9642857,16.1632911,12956.4502876,113.8,10.475,12.769,0.2,0.05,0.441,0.037000000000000005,0.02,0.139,0.12300000000000001,0.022713999999999998,0.174,0.002,0.544,0.203,0.732,0.013000000000000001,0.46,0.003,0.003,0.846,0.0002,0.29100000000000004,0.8029999999999999,0.017,0.5479999999999999,0.084,3.7,58.7,0.8,11.2,0.11,2.5,23.1,3.6,49.4,0.6,8.9,0.09,2.6,18.9
4476,34.0,45.85,21.0,45.3666667,3.2872163999999997,0.25674410000000003,0.113928,0.098325,0.07702,0.0911389,1533.0,14.469714300000001,15.096362,13677.142857100001,113.1,12.661,9.452,0.075,0.05,0.237,0.03,0.02,0.079,0.152,0.023763,0.20199999999999999,0.003,0.608,0.188,0.7120000000000001,0.013000000000000001,0.479,0.004,0.003,0.85,0.0003,0.287,0.7959999999999999,0.016,0.5379999999999999,0.085,3.4,60.9,0.5,7.9,0.18,2.6,23.3,4.6,61.4,0.3,8.7,0.07,2.8,22.2
4477,38.0,50.35,23.8666667,50.0166667,3.5841523,0.40478000000000003,0.11844,0.143656,0.114176,0.09230369999999999,1569.0,15.034869699999998,12.9837244,13449.7206704,115.5,8.336,14.448,0.131,0.05,0.429,0.038,0.02,0.11800000000000001,0.222,0.023148,0.21,0.002,0.552,0.182,0.6729999999999999,0.011000000000000001,0.447,0.003,0.003,0.84,0.0002,0.285,0.7979999999999999,0.016,0.5529999999999999,0.084,2.9,58.9,0.4,10.4,0.07,2.5,24.0,3.7,58.6,0.6,10.6,0.09,2.3,25.8
4478,50.0,44.033333299999995,24.8666667,43.7,3.6009281000000004,0.43662870000000004,0.10659600000000001,0.178111,0.125396,0.09158480000000001,1571.0,11.2339535,9.1397136,13635.120643399998,114.8,8.051,6.7379999999999995,0.294,0.05,0.43799999999999994,0.042,0.02,0.121,0.276,0.023076,0.18899999999999997,0.002,0.49700000000000005,0.19399999999999998,0.65,0.01,0.441,0.003,0.003,0.8340000000000001,0.0007,0.287,0.802,0.015,0.545,0.084,5.0,49.4,0.8,14.5,0.08,2.6,19.3,3.4,57.9,0.8,10.3,0.17,2.3,24.9
4479,36.0,40.716666700000005,19.55,40.3833333,3.8468571000000003,0.37244640000000007,0.09587999999999999,0.129414,0.102664,0.0912646,1568.0,18.59509,17.714900699999998,13565.217391299999,113.7,6.312,17.833,0.145,0.05,0.376,0.038,0.02,0.106,0.2,0.024052,0.17,0.002,0.5429999999999999,0.203,0.6779999999999999,0.012,0.46,0.003,0.003,0.8440000000000001,0.0002,0.28600000000000003,0.792,0.019,0.5379999999999999,0.084,3.3,61.0,0.3,9.5,0.09,2.5,24.3,4.5,60.3,0.6,8.9,0.08,2.6,23.0
