;МАРКА;ПРОФИЛЬ;t вып-обр;t обработка;t под током;t продувка;ПСН гр.;чист расход C;чист расход Cr;чист расход Mn;чист расход Si;чист расход V;температура первая;температура последняя;Ar (интенс.);эл. энергия (интенс.);произв жидкая сталь;произв количество обработок;расход газ Ar;сыпуч известь РП;сыпуч кокс пыль УСТК;сыпуч  кокс. мелочь КМ1;сыпуч  шпат плав.;ферспл CaC2;ферспл  FeV-80;ферспл  Mn5Si65Al0.5;ферспл SiMn18;ферспл  фх850А;эл. энергия;химсталь первый Al_1;химсталь первый C_1;химсталь первый Cr_1;химсталь первый Cu_1;химсталь первый Mn_1;химсталь первый Mo_1;химсталь первый N_1;химсталь первый Ni_1;химсталь первый P_1;химсталь первый S_1;химсталь первый Si_1;химсталь первый Ti_1;химсталь первый V_1;химсталь последний Al;химсталь последний C;химсталь последний Ca;химсталь последний Cr;химсталь последний Cu;химсталь последний Mn;химсталь последний Mo;химсталь последний N;химсталь последний Ni;химсталь последний P;химсталь последний S;химсталь последний Si;химсталь последний Ti;химсталь последний V;химшлак первый Al2O3_1;химшлак первый CaO_1;химшлак первый FeO_1;химшлак первый MgO_1;химшлак первый MnO_1;химшлак первый R_1;химшлак первый SiO2_1;химшлак последний Al2O3;химшлак последний CaO;химшлак последний FeO;химшлак последний MgO;химшлак последний MnO;химшлак последний R;химшлак последний SiO2
2198;Э76ХФ;Р65;9,0;46,7;14,816666699999999;46,7;2,99082745;0,420288;0,15679200000000001;0,18162;0,145254;0,0399064;1604,0;1583,0;12,2267429;12950,2812148;116,3;1,0;18,999000000000002;0,063;0,05;0,44;0,042;0,02;0,050203;0,15;0,282;0,278;3198,0;0,002;0,43;0,28;0,07400000000000001;0,624;0,005;0,013000000000000001;0,052000000000000005;0,009000000000000001;0,016;0,441;0,001;0,003;0,003;0,777;0,0001;0,41700000000000004;0,076;0,7879999999999999;0,004;0,013999999999999999;0,053;0,01;0,012;0,569;0,003;0,037000000000000005;3,8;51,4;0,5;15,9;0,15;2,6;19,7;4,6;54,8;0,4;12,0;0,15;2,1;25,6
2199;Э76ХФ;Р65;8,0;43,85;13,483333300000002;43,85;2,99082745;0,37596;0,093624;0,066572;0,085914;0,039388900000000004;1595,0;1584,0;10,9268722;13078,368356;114,1;1,0;15,847000000000001;0,063;0,05;0,401;0,042;0,02;0,049552;0,106;0,102;0,166;2939,0;0,001;0,442;0,336;0,08199999999999999;0,722;0,006;0,011000000000000001;0,066;0,01;0,016;0,479;0,002;0,003;0,003;0,773;0,0003;0,41600000000000004;0,081;0,7809999999999999;0,005;0,012;0,066;0,011000000000000001;0,011000000000000001;0,5589999999999999;0,003;0,036000000000000004;3,4;49,1;0,5;11,0;0,11;3,0;16,5;3,8;51,9;0,6;15,4;0,16;2,6;19,7
2202;Э76ХФ;Р65;11,0;45,7;21,6666667;45,7;2,99082745;0,38044;0,12746400000000002;0,09854299999999999;0,102899;0,0393511;1568,0;1580,0;11,5949945;13148,307692299999;114,7;1,0;17,502;0,105;0,05;0,39899999999999997;0,042;0,02;0,049443;0,11900000000000001;0,152;0,226;4748,0;0,002;0,442;0,307;0,066;0,7020000000000001;0,004;0,011000000000000001;0,046;0,008;0,015;0,475;0,002;0,003;0,003;0,78;0,0003;0,419;0,067;0,79;0,004;0,013000000000000001;0,047;0,01;0,011000000000000001;0,574;0,004;0,037000000000000005;3,6;62,2;1,0;11,9;0,1;2,8;21,9;6,9;58,4;0,3;9,3;0,06;2,8;20,7
2203;Э76ХФ;Р65;11,0;48,8833333;18,033333300000002;48,8833333;2,99082745;0,46471999999999997;0,12746400000000002;0,15226800000000001;0,155875;0,0405944;1579,0;1586,0;11,4296625;13122,3659889;117,9;1,0;18,624000000000002;0,126;0,05;0,501;0,040999999999999995;0,02;0,050998;0,179;0,235;0,226;3944,0;0,002;0,36;0,309;0,085;0,654;0,005;0,011000000000000001;0,05;0,008;0,02;0,434;0,001;0,003;0,003;0,772;0,0003;0,415;0,083;0,787;0,004;0,013999999999999999;0,051;0,009000000000000001;0,013999999999999999;0,58;0,003;0,037000000000000005;3,6;50,7;0,8;12,6;0,19;2,7;19,1;4,4;57,6;0,4;14,1;0,08;2,3;25,2
2204;Э76ХФ;Р65;14,0;46,55;16,85;46,55;2,99082745;0,411175;0,12125999999999999;0,101797;0,130677;0,0397889;1592,0;1591,0;8,8839231;13712,7596439;115,1;1,0;13,738;0,1;0,05;0,43799999999999994;0,040999999999999995;0,02;0,049986;0,161;0,156;0,215;3851,0;0,002;0,428;0,316;0,08199999999999999;0,696;0,004;0,01;0,052000000000000005;0,009000000000000001;0,016;0,446;0,002;0,003;0,003;0,778;0,0002;0,419;0,083;0,785;0,004;0,012;0,053;0,009000000000000001;0,012;0,561;0,003;0,037000000000000005;3,7;55,8;0,7;13,5;0,08;2,3;24,6;4,7;61,8;0,6;7,9;0,08;2,7;22,5
2205;Э76ХФ;Р65;17,0;47,033333299999995;23,033333300000002;47,033333299999995;2,99082745;0,39377;0,12972;0,125638;0,126248;0,0402203;1562,0;1588,0;11,1269813;13160,0578871;116,6;1,0;17,355;0,051;0,05;0,414;0,042;0,02;0,050527999999999997;0,14400000000000002;0,19399999999999998;0,23;5052,0;0,002;0,41;0,306;0,087;0,669;0,006;0,01;0,057;0,006999999999999999;0,017;0,449;0,002;0,003;0,004;0,77;0,0006;0,419;0,087;0,785;0,006;0,011000000000000001;0,057;0,009000000000000001;0,012;0,569;0,004;0,038;3,6;60,0;0,8;12,3;0,17;2,9;20,4;5,2;61,6;0,5;7,6;0,08;2,8;22,1
2206;Э76ХФ;Р65;14,0;45,4;17,0666667;45,4;2,99082745;0,40885;0,09249600000000001;0,088326;0,121905;0,0396161;1597,0;1580,0;9,755613199999999;13120,3125;114,5;1,0;14,628;0,10099999999999999;0,05;0,441;0,042;0,02;0,049769;0,153;0,135;0,16399999999999998;3732,0;0,002;0,441;0,336;0,079;0,6990000000000001;0,005;0,009000000000000001;0,057;0,01;0,018000000000000002;0,44799999999999995;0,002;0,003;0,003;0,768;0,0001;0,41700000000000004;0,078;0,785;0,004;0,012;0,057;0,011000000000000001;0,015;0,565;0,003;0,038;3,3;55,3;0,5;16,9;0,19;2,3;23,6;4,1;55,9;0,4;16,4;0,08;2,5;22,1
2207;Э76ХФ;Р65;16,0;42,8666667;15,65;42,8666667;2,99082745;0,439145;0,11449200000000001;0,122202;0,139406;0,0385789;1567,0;1582,0;10,346838400000001;13548,8817891;114,1;1,0;14,727;0,051;0,05;0,473;0,04;0,02;0,048466;0,166;0,188;0,203;3534,0;0,001;0,41100000000000003;0,317;0,10099999999999999;0,6629999999999999;0,005;0,01;0,055999999999999994;0,008;0,019;0,44;0,001;0,003;0,003;0,7709999999999999;0,0002;0,418;0,102;0,7859999999999999;0,004;0,012;0,055999999999999994;0,01;0,015;0,568;0,003;0,037000000000000005;3,8;52,4;1,1;23,3;0,84;2,5;21,2;4,5;49,2;0,5;14,0;0,14;2,4;20,6
2210;Э76ХФ;Р65;13,0;46,1666667;23,8166667;46,1666667;2,4877336;0,72836;0,099264;0,09350499999999999;0,122396;0,039155199999999994;1559,0;1582,0;11,6506137;13732,400279899999;115,7;1,0;17,929000000000002;0,168;0,05;0,8340000000000001;0,031;0,02;0,04919;0,15;0,14300000000000002;0,17600000000000002;5451,0;0,002;0,188;0,335;0,092;0,7090000000000001;0,006;0,01;0,062;0,009000000000000001;0,018000000000000002;0,46;0,001;0,003;0,003;0,75;0,0001;0,415;0,08900000000000001;0,782;0,005;0,012;0,061;0,011000000000000001;0,013000000000000001;0,561;0,003;0,036000000000000004;3,7;60,1;0,6;16,1;0,24;2,7;22,2;3,2;57,3;0,5;14,8;0,2;2,2;25,6
2212;Э90ХАФ;Р65;30,0;53,8666667;32,75;53,8666667;4,3414864;0,571435;0,135924;0,206833;0,118148;0,0925965;1527,0;1600,0;20,819091699999998;14224,122137399998;115,3;1,0;32,472;0,16699999999999998;0,05;0,629;0,031;0,02;0,10326199999999999;0,096;0,32299999999999995;0,24100000000000002;7764,0;0,001;0,358;0,17;0,092;0,612;0,005;0,012;0,057999999999999996;0,006;0,02;0,436;0,002;0,002;0,003;0,848;0,0004;0,29;0,09;0,7929999999999999;0,003;0,016;0,057999999999999996;0,008;0,013000000000000001;0,546;0,003;0,083;3,2;48,2;0,8;9,5;0,19;2,7;17,7;4,5;59,2;0,5;6,2;0,13;2,2;26,7
2213;Э90ХАФ;Р65;35,0;46,6833333;24,05;46,1833333;3,4838435;0,50762;0,10828800000000001;0,13940999999999998;0,118652;0,0938749;1571,0;1599,0;16,264415900000003;13414,5530146;115,9;1,0;13,382;0,11;0,05;0,5579999999999999;0,042;0,02;0,104275;0,125;0,21600000000000003;0,192;5377,0;0,002;0,444;0,196;0,08800000000000001;0,6829999999999999;0,006;0,011000000000000001;0,062;0,009000000000000001;0,016;0,449;0,001;0,002;0,003;0,857;0,0003;0,293;0,09;0,812;0,004;0,016;0,063;0,011000000000000001;0,013000000000000001;0,546;0,003;0,085;3,0;60,1;0,6;12,3;0,22;2,6;23,6;4,3;58,0;0,6;6,2;0,16;2,2;26,1
2214;Э90ХАФ;Р65;38,0;48,9;26,0666667;48,5666667;3,5122567000000005;0,4829273;0,10434;0,09339700000000001;0,11848399999999999;0,0917122;1562,0;1599,0;13,6278038;13440,1534527;114,0;1,0;17,754;0,222;0,05;0,527;0,040999999999999995;0,02;0,10225;0,14400000000000002;0,14300000000000002;0,185;5839,0;0,002;0,465;0,198;0,084;0,721;0,005;0,011000000000000001;0,052000000000000005;0,012;0,017;0,447;0,002;0,003;0,004;0,8590000000000001;0,0004;0,29;0,08199999999999999;0,804;0,003;0,013999999999999999;0,052000000000000005;0,013000000000000001;0,01;0,544;0,003;0,085;4,5;58,8;0,6;11,0;0,2;2,5;23,4;4,9;51,0;0,6;7,5;0,14;2,6;19,4
2215;Э90ХАФ;Р65;43,0;43,033333299999995;25,0666667;43,033333299999995;4,4336248;0,5023782999999999;0,09700800000000001;0,149498;0,118796;0,0928193;1539,0;1588,0;20,680273100000004;14134,3085106;115,3;1,0;15,987;0,147;0,05;0,5479999999999999;0,038;0,02;0,10344300000000001;0,121;0,23199999999999998;0,172;5905,0;0,002;0,42100000000000004;0,20600000000000002;0,083;0,662;0,005;0,013000000000000001;0,057999999999999996;0,008;0,015;0,444;0,001;0,003;0,003;0,858;0,0003;0,29100000000000004;0,084;0,7929999999999999;0,003;0,018000000000000002;0,06;0,011000000000000001;0,011000000000000001;0,532;0,003;0,084;3,7;49,5;0,8;12,0;0,32;2,6;19,1;4,2;56,6;0,6;13,1;0,17;2,2;25,4
2216;Э90ХАФ;Р65;36,0;49,3833333;23,8666667;49,033333299999995;4,0;0,46787349999999994;0,027636;0,122846;0,112224;0,0904997;1567,0;1587,0;15,7120084;13263,687150799999;113,2;1,0;16,646;0,136;0,05;0,52;0,040999999999999995;0,02;0,101201;0,122;0,19;0,049;5276,0;0,002;0,47200000000000003;0,263;0,1;0,691;0,006;0,012;0,066;0,01;0,016;0,457;0,002;0,003;0,003;0,855;0,0003;0,28800000000000003;0,1;0,8029999999999999;0,005;0,018000000000000002;0,065;0,012;0,011000000000000001;0,546;0,003;0,084;3,7;53,1;0,4;10,6;0,12;2,6;20,5;3,5;57,3;0,5;13,2;0,19;2,2;25,7
2217;Э90ХАФ;Р65;43,0;47,533333299999995;21,716666699999998;47,2;4,0;0,503845;0,06373200000000001;0,129993;0,119984;0,09233739999999999;1566,0;1581,0;18,8492754;13797,697620899999;114,9;1,0;13,005999999999998;0,13699999999999998;0,05;0,562;0,040999999999999995;0,02;0,103154;0,131;0,201;0,113;4994,0;0,002;0,45799999999999996;0,231;0,11199999999999999;0,687;0,005;0,011000000000000001;0,064;0,01;0,016;0,446;0,002;0,003;0,004;0,855;0,0005;0,287;0,113;0,8009999999999999;0,004;0,018000000000000002;0,064;0,011000000000000001;0,011000000000000001;0,552;0,003;0,084;5,4;57,1;0,8;8,5;0,08;2,6;22,0;4,5;50,9;0,3;9,1;0,08;2,7;19,1
2218;Э90ХАФ;Р65;53,0;43,3666667;21,15;42,8833333;3,5456262;0,5129229999999999;0,065424;0,126029;0,159032;0,0910075;1584,0;1592,0;17,634231600000003;13341,843971600001;113,2;1,0;13,450999999999999;0,10300000000000001;0,05;0,5720000000000001;0,040999999999999995;0,02;0,101345;0,193;0,193;0,11599999999999999;4703,0;0,002;0,414;0,22899999999999998;0,09300000000000001;0,6729999999999999;0,006999999999999999;0,012;0,066;0,013000000000000001;0,018000000000000002;0,405;0,001;0,004;0,003;0,846;0,0003;0,29;0,095;0,797;0,005;0,019;0,066;0,015;0,012;0,544;0,003;0,085;3,1;57,0;0,4;16,0;0,33;2,2;25,9;4,5;51,4;0,4;17,7;0,24;2,1;25,1
2219;Э90ХАФ;Р65;39,0;47,05;22,3333333;46,55;3,5826644999999995;0,49048;0,093624;0,15365499999999999;0,10956800000000001;0,08903639999999999;1547,0;1579,0;13,2031364;13505,3731343;113,1;1,0;14,032;0,18600000000000003;0,05;0,539;0,042;0,02;0,099284;0,105;0,239;0,166;5027,0;0,002;0,45299999999999996;0,203;0,087;0,6609999999999999;0,006999999999999999;0,012;0,064;0,008;0,016;0,452;0,001;0,002;0,004;0,8440000000000001;0,0037;0,287;0,087;0,799;0,005;0,018000000000000002;0,064;0,01;0,011000000000000001;0,547;0,003;0,08199999999999999;3,6;59,7;0,3;10,3;0,1;2,4;25,0;3,2;57,2;0,5;14,3;0,21;2,2;25,5
2220;Э90ХАФ;Р65;41,0;45,033333299999995;20,9;45,033333299999995;3,2168459;0,5203589;0,05865599999999999;0,10625899999999999;0,12779200000000002;0,0922533;1580,0;1582,0;21,518148;12620,0956938;115,7;1,0;14,459000000000001;0,19699999999999998;0,05;0,581;0,03;0,02;0,10300899999999999;0,153;0,163;0,10400000000000001;4396,0;0,002;0,42100000000000004;0,24;0,079;0,6990000000000001;0,006;0,01;0,063;0,01;0,024;0,447;0,002;0,002;0,004;0,856;0,0004;0,289;0,077;0,7909999999999999;0,005;0,019;0,062;0,011000000000000001;0,011000000000000001;0,544;0,003;0,083;3,4;53,0;0,7;8,5;0,09;2,9;18,5;4,3;49,7;0,9;8,3;0,12;2,5;20,0
2221;Э90ХАФ;Р65;41,0;47,3833333;20,55;46,8833333;4,0;0,48138500000000006;0,08742;0,100477;0,100988;0,0903927;1577,0;1583,0;16,2774617;13369,3430657;113,0;1,0;12,398;0,259;0,05;0,531;0,038;0,02;0,100948;0,114;0,155;0,155;4579,0;0,002;0,46399999999999997;0,212;0,079;0,7;0,005;0,011000000000000001;0,05;0,009000000000000001;0,016;0,46;0,002;0,002;0,004;0,846;0,0004;0,29100000000000004;0,081;0,79;0,003;0,018000000000000002;0,051;0,011000000000000001;0,011000000000000001;0,531;0,003;0,081;5,5;57,8;0,6;11,2;0,08;2,7;21,3;4,0;56,9;0,8;10,6;0,19;2,2;25,9
2224;Э90ХАФ;Р65;54,0;53,8833333;27,2166667;53,533333299999995;3,24895;0,459905;0,069372;0,070128;0,074648;0,0905466;1552,0;1587,0;8,409386;13346,2339253;112,9;1,0;11,946;0,145;0,05;0,509;0,040999999999999995;0,02;0,101201;0,086;0,10800000000000001;0,12300000000000001;6054,0;0,002;0,47600000000000003;0,223;0,079;0,7240000000000001;0,004;0,009000000000000001;0,052000000000000005;0,012;0,016;0,474;0,002;0,003;0,004;0,87;0,0005;0,287;0,079;0,792;0,003;0,013999999999999999;0,052000000000000005;0,013999999999999999;0,013000000000000001;0,546;0,003;0,085;6,7;59,4;0,6;11,7;0,08;3,1;19,3;3,2;59,3;0,4;10,4;0,12;2,4;24,6
2225;Э90ХАФ;Р65;65,0;42,3666667;18,5166667;42,1833333;3,0403507;0,5127385;0,040608;0,070668;0,094208;0,092227;1574,0;1580,0;16,949275399999998;13667,686768700001;114,5000001;1,0;11,695;0,14500000000000002;0,05;0,575;0,031;0,02;0,103371;0,116;0,10800000000000001;0,07200000000000001;4218,0;0,003;0,428;0,249;0,107;0,7240000000000001;0,005;0,01;0,06;0,013999999999999999;0,017;0,457;0,002;0,004;0,003;0,867;0,0003;0,271;0,11199999999999999;0,777;0,005;0,017;0,064;0,017;0,013000000000000001;0,522;0,003;0,084;4,1;60,3;0,5;12,3;0,14;2,7;22,1;4,3;58,9;0,8;11,5;0,14;2,7;22,1
2226;Э90ХАФ;Р65;66,0;50,033333299999995;18,3666667;49,8666667;2,4358009;0,465685;0,10208400000000001;0,124075;0,13391199999999998;0,0909513;1586,0;1583,0;15,3726894;12939,7459165;113,5;1,0;10,257;0,149;0,05;0,508;0,062;0,02;0,101309;0,155;0,191;0,18100000000000002;3961,0;0,002;0,44799999999999995;0,196;0,10300000000000001;0,6809999999999999;0,006;0,01;0,077;0,011000000000000001;0,017;0,426;0,001;0,003;0,003;0,8440000000000001;0,0002;0,304;0,099;0,81;0,004;0,017;0,07200000000000001;0,013000000000000001;0,013000000000000001;0,5479999999999999;0,003;0,086;3,7;52,6;0,7;15,6;0,47;2,3;23,3;4,4;54,4;0,4;13,7;0,24;2,4;22,8
2231;Э76ХФ;Р65;31,0;47,0166667;22,1833333;47,0166667;2,8256039;0,246835;0,105468;0,10285;0,11845599999999999;0,038756099999999995;1552,0;1589,0;10,2601914;12301,1269722;115,7;1,0;16,08;0,053;0,05;0,23800000000000002;0,040999999999999995;0,02;0,048756;0,14;0,158;0,187;4548,0;0,002;0,569;0,32799999999999996;0,08800000000000001;0,6940000000000001;0,013999999999999999;0,011000000000000001;0,078;0,012;0,013999999999999999;0,47100000000000003;0,002;0,003;0,003;0,7609999999999999;0,0002;0,418;0,086;0,777;0,013999999999999999;0,012;0,078;0,012;0,01;0,5589999999999999;0,003;0,037000000000000005;3,9;61,0;0,4;10,6;0,08;2,8;21,5;4,1;55,2;1,0;9,0;0,19;2,2;25,5
2233;Э76ХФ;Р65;46,0;42,3666667;18,3833333;42,3666667;2,6653992000000004;0,339285;0,116748;0,12997;0,14198;0,0389;1569,0;1582,0;15,566955199999999;12875,793291;114,4;1,0;21,984;0,087;0,05;0,349;0,064;0,02;0,048937;0,165;0,2;0,207;3945,0;0,002;0,524;0,317;0,087;0,6629999999999999;0,006;0,011000000000000001;0,06;0,01;0,015;0,44299999999999995;0,001;0,002;0,003;0,762;0,0002;0,419;0,08800000000000001;0,779;0,005;0,015;0,062;0,01;0,011000000000000001;0,568;0,003;0,036000000000000004;3,9;49,4;0,4;11,7;0,14;2,4;20,4;3,9;49,1;0,5;11,5;0,13;2,5;19,7
2234;Э76ХФ;Р65;43,0;42,0166667;20,6333333;42,0166667;2,3654778;0,40513000000000005;0,116184;0,13960799999999998;0,125824;0,0381234;1572,0;1582,0;9,7469584;12684,3295638;112,9;1,0;13,485999999999999;0,09699999999999999;0,05;0,43;0,063;0,02;0,04796;0,136;0,21600000000000003;0,20600000000000002;4362,0;0,002;0,45;0,314;0,09300000000000001;0,6609999999999999;0,008;0,009000000000000001;0,07200000000000001;0,008;0,017;0,45799999999999996;0,002;0,003;0,003;0,7659999999999999;0,0001;0,418;0,094;0,789;0,008;0,012;0,07200000000000001;0,01;0,011000000000000001;0,565;0,003;0,036000000000000004;3,9;47,5;0,6;10,5;0,12;2,6;18,6;5,0;54,1;0,7;8,3;0,11;2,4;22,9
2235;Э76ХФ;Р65;47,0;45,033333299999995;22,3333333;45,033333299999995;3,2515077999999997;0,34411529999999996;0,137052;0,16803900000000002;0,128348;0,0384112;1538,0;1575,0;14,020588199999999;13182,985074600001;115,4;1,0;20,656999999999996;0,075;0,05;0,31;0,042;0,02;0,048322000000000004;0,128;0,261;0,243;4907,0;0,001;0,486;0,304;0,085;0,647;0,005;0,011000000000000001;0,057999999999999996;0,008;0,016;0,465;0,002;0,002;0,003;0,7490000000000001;0,0004;0,423;0,085;0,7909999999999999;0,004;0,012;0,059000000000000004;0,009000000000000001;0,012;0,574;0,003;0,035;3,6;52,7;0,5;13,4;0,11;2,5;21,2;4,2;52,9;0,5;11,6;0,07;2,4;21,7
2239;Э76ХФ;Р65;38,0;42,8333333;23,3833333;42,8333333;2,5122616;0,24117;0,10828800000000001;0,088777;0,088112;0,037893699999999995;1535,0;1581,0;11,3154864;12762,9365645;110,3;1,0;16,156;0,07999999999999999;0,05;0,231;0,06100000000000001;0,02;0,047671;0,099;0,13699999999999998;0,192;4974,0;0,002;0,537;0,321;0,083;0,703;0,004;0,009000000000000001;0,054000000000000006;0,009000000000000001;0,016;0,47;0,003;0,003;0,004;0,763;0,0006;0,42;0,08199999999999999;0,785;0,004;0,01;0,054000000000000006;0,01;0,011000000000000001;0,565;0,004;0,037000000000000005;4,6;64,3;0,3;5,7;0,06;2,9;22,5;4,9;65,5;0,3;5,1;0,05;2,8;22,7
2240;Э76ХФ;Р65;32,0;48,8833333;26,4666667;48,8833333;3,0381471;0,375735;0,14043599999999998;0,1453;0,149368;0,039675800000000004;1531,0;1573,0;11,6070235;12962,720403;117,0;1,0;18,913;0,08;0,05;0,389;0,06;0,02;0,049913;0,17;0,22399999999999998;0,249;5718,0;0,002;0,45399999999999996;0,299;0,09;0,662;0,006;0,01;0,067;0,006999999999999999;0,016;0,442;0,002;0,002;0,003;0,752;0,0003;0,42;0,092;0,7879999999999999;0,005;0,012;0,068;0,009000000000000001;0,013000000000000001;0,568;0,003;0,035;3,0;59,2;0,3;12,3;0,12;2,3;25,7;3,1;59,2;0,4;12,6;0,13;2,3;25,8
2241;Э76ХФ;Р65;28,0;41,55;13,35;41,55;1,3905079;0,38648000000000005;0,126336;0,117193;0,15858;0,039532;1611,0;1579,0;19,520097399999997;11694,3820225;116,3;1,0;26,71;0,14;0,05;0,406;0,04;0,02;0,049732;0,196;0,179;0,22399999999999998;2602,0;0,002;0,446;0,311;0,078;0,688;0,004;0,009000000000000001;0,052000000000000005;0,012;0,016;0,42700000000000005;0,001;0,003;0,003;0,785;0,0001;0,419;0,079;0,789;0,004;0,011000000000000001;0,053;0,013000000000000001;0,011000000000000001;0,563;0,003;0,037000000000000005;4,0;46,4;0,6;12,9;0,12;2,2;20,9;4,9;47,5;0,3;14,4;0,1;2,3;20,2
2242;Э76ХФ;Р65;10,0;44,533333299999995;19,6666667;44,533333299999995;2,0;0,46369;0,14664000000000002;0,182004;0,15478;0,0402514;1584,0;1577,0;10,8693862;13042,372881399999;118,4;1,0;16,135;0,079;0,05;0,495;0,040999999999999995;0,02;0,050637;0,163;0,282;0,26;4275,0;0,002;0,414;0,295;0,078;0,637;0,008;0,011000000000000001;0,062;0,009000000000000001;0,018000000000000002;0,43799999999999994;0,002;0,002;0,003;0,77;0,0003;0,41700000000000004;0,078;0,789;0,006999999999999999;0,012;0,062;0,01;0,013000000000000001;0,569;0,003;0,036000000000000004;3,4;39,7;0,5;8,5;0,1;2,3;16,9;4,2;56,6;1,0;10,2;0,09;2,3;24,9
2243;Э76ХФ;Р65;16,0;42,6666667;17,9333333;42,6666667;2,0;0,43773999999999996;0,12972;0,15945;0,159672;0,03893630000000001;1588,0;1579,0;12,9346875;12810,7806691;115,6;1,0;18,396;0,079;0,05;0,467;0,039;0,02;0,0489;0,18;0,24600000000000002;0,23;3829,0;0,002;0,395;0,308;0,107;0,6579999999999999;0,009000000000000001;0,01;0,073;0,009000000000000001;0,019;0,42100000000000004;0,002;0,003;0,003;0,773;0,0003;0,418;0,107;0,794;0,009000000000000001;0,011000000000000001;0,073;0,01;0,015;0,5720000000000001;0,003;0,037000000000000005;3,3;48,4;0,3;10,7;0,09;2,4;20,0;4,7;52,3;0,5;6,3;0,06;2,4;21,8
2244;Э76ХФ;Р65;15,0;47,033333299999995;23,966666699999998;47,033333299999995;2,8443956000000004;0,41834;0,120696;0,151385;0,11865999999999999;0,0388786;1553,0;1572,0;10,7508859;13285,952712100001;114,5;1,0;16,855;0,131;0,05;0,445;0,061;0,02;0,04872;0,12;0,235;0,214;5307,0;0,002;0,39399999999999996;0,314;0,08199999999999999;0,6609999999999999;0,005;0,009000000000000001;0,052000000000000005;0,008;0,018000000000000002;0,45299999999999996;0,002;0,003;0,003;0,775;0,0003;0,41700000000000004;0,081;0,7929999999999999;0,004;0,01;0,052000000000000005;0,009000000000000001;0,015;0,5579999999999999;0,004;0,036000000000000004;3,2;59,1;0,5;9,5;0,15;2,9;20,7;4,6;60,8;0,5;5,9;0,08;2,7;22,3
2246;Э76ХФ;Р65;10,0;41,1833333;21,533333300000002;41,1833333;2,7495127;0,433895;0,142692;0,180248;0,13683199999999998;0,0389935;1566,0;1585,0;13,9279644;13240,8668731;115,2;1,0;19,12;0,086;0,05;0,45899999999999996;0,040999999999999995;0,02;0,048864;0,136;0,28;0,253;4752,0;0,002;0,358;0,295;0,096;0,638;0,006;0,009000000000000001;0,063;0,006999999999999999;0,02;0,44799999999999995;0,002;0,003;0,002;0,759;0,0001;0,418;0,095;0,799;0,005;0,011000000000000001;0,063;0,009000000000000001;0,013999999999999999;0,565;0,003;0,036000000000000004;2,5;25,2;0,9;5,9;0,14;2,4;10,4;3,9;48,5;0,6;8,3;0,08;2,3;21,2
2247;Э76ХФ;Р65;8,0;43,7;25,8166667;43,7;2,0;0,369145;0,10998;0,132115;0,102524;0,0386799;1551,0;1582,0;12,032265400000002;13193,8024532;112,9;1,0;17,527;0,098;0,05;0,387;0,068;0,02;0,04872;0,10400000000000001;0,205;0,195;5677,0;0,002;0,444;0,324;0,1;0,675;0,006999999999999999;0,009000000000000001;0,073;0,009000000000000001;0,018000000000000002;0,467;0,002;0,003;0,003;0,755;0,0002;0,424;0,1;0,8;0,006999999999999999;0,011000000000000001;0,073;0,01;0,013999999999999999;0,573;0,003;0,037000000000000005;3,0;50,2;0,3;7,8;0,14;2,7;18,5;4,7;62,2;0,4;7,7;0,07;2,7;22,6
2248;Э90ХАФ;Р65;8,0;43,7;28,0333333;43,533333299999995;3,0878735;0,504955;0,10321199999999998;0,130148;0,09399199999999999;0,0929527;1564,0;1621,0;13,0090909;14492,0332937;115,6;1,0;10,494000000000002;0,235;0,05;0,556;0,04;0,02;0,104456;0,092;0,20199999999999999;0,183;6771,0;0,002;0,40299999999999997;0,198;0,086;0,6759999999999999;0,004;0,008;0,049;0,009000000000000001;0,016;0,46299999999999997;0,002;0,003;0,003;0,8640000000000001;0,0002;0,289;0,085;0,79;0,003;0,013000000000000001;0,049;0,01;0,012;0,53;0,003;0,085;3,7;50,3;0,5;9,3;0,16;2,8;18,0;4,2;53,3;0,7;6,9;0,1;2,7;20,0
2249;Э90ХАФ;Р65;8,0;57,216666700000005;28,866666700000003;56,7;3,6761863;0,534455;0,117876;0,200102;0,12111199999999998;0,0921211;1530,0;1591,0;14,839685300000001;13788,9145497;114,7;1,0;24,098000000000003;0,081;0,05;0,5870000000000001;0,053;0,02;0,10423900000000001;0,105;0,311;0,209;6634,0;0,001;0,525;0,185;0,07200000000000001;0,614;0,003;0,012;0,043;0,008;0,015;0,418;0,001;0,005;0,003;0,794;0,0002;0,293;0,07400000000000001;0,81;0,001;0,013999999999999999;0,043;0,011000000000000001;0,011000000000000001;0,535;0,004;0,08800000000000001;1,8;82,8;0,3;1,2;0,08;10,1;8,2;5,0;57,0;0,7;9,9;0,35;2,4;24,2
